,Keywords,title,company,Dominant_Topic,Topic_Perc_Contrib
2559,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",User Experience Research Coordinator- BGC Site,INFOSYS BPM LIMITED Philippine Branch,Modelling/Analysis,0.4517
2560,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Analytics Associate Director (Early Morning Shift),RingCentral,Modelling/Analysis,4.5296
2561,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analyst- IT Fresh Grads are Welcome to Apply,ETICA Group Pty ltd,Modelling/Analysis,5.0569
2562,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Metrics and Reports Analyst,Viventis Search Asia,Modelling/Analysis,5.0569
2563,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Operations Analytics,Company Confidential,Data Engineering,1.0462
2564,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,"Smart Communications, Inc.",Modelling/Analysis,2.5545
2565,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist - Machine Learning (WFH),"Sysgen RPO, Inc.",Modelling/Analysis,2.6444
2566,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,"Smart Communications, Inc.",Modelling/Analysis,0.7233
2567,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Researchers,Innotribe Research Consulting,Modelling/Analysis,1.2071
2568,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Business Data Specialist,"Filinvest, Land Inc.",Modelling/Analysis,4.382
2569,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Jr. Data Analyst,Prime Manpower (A ManpowerGroup Affiliate),Data Engineering,2.3971
2570,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",SAP ABAP Programmer,Sumifru (Philippines) Corporation,Modelling/Analysis,2.6237
2571,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Human Resource Generalist,Sumifru (Philippines) Corporation,Modelling/Analysis,2.6237
2572,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",SAP ABAP Programmer,Sumifru (Philippines) Corporation,Modelling/Analysis,7.4259
2573,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Visualization Analyst (Project Based) - TaskUs,TaskUs,Modelling/Analysis,2.1425
2574,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Cyber Security Expert - Data Loss Prevention Analyst,Aurecon Australasia Pty Ltd,Data Engineering,1.1023
2575,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine","Variable Data, Prepress and Mailing QC","DG3 Idocs, Inc.",Modelling/Analysis,1.7777
2576,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Alabang | Data Scientist / Data Analyst (Manager),Genpact Services LLC,Modelling/Analysis,0.2783
2577,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,STEP JP Printing Service Inc,Modelling/Analysis,4.382
2578,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Documentation Assistant,Asalus Corporation (IntelliCare),Modelling/Analysis,0.2699
2579,"marketing, update, evaluation, resolve, message, budgetsimprove, predict, aggregateqa, activitiesbuild, kpis_forecast",Statistical Reporting Developer,Arch Global Services (Philippines) Inc. (Main Office),Business Application,0.5162
2580,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,EMAPTA,Modelling/Analysis,1.4306
2581,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analyst (12 Months),Manpower Outsourcing Services Inc.,Modelling/Analysis,1.475
2582,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Climate Data Specialist,MSCI Hong Kong Limited,Modelling/Analysis,2.0575
2583,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Profilers and Analyst (12 Months),Manpower Outsourcing Services Inc.,Modelling/Analysis,2.9234
2584,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Data Scientist,"Novare Technologies, Inc.",Modelling/Analysis,1.7061
2585,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Encoder,Skills and Talent Employment Pool Inc. (STEP),Modelling/Analysis,1.2202
2586,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Management Specialist (Advanced MS Excel),Emerson Electric Asia Ltd. ROHQ,Modelling/Analysis,0.392
2587,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",E&S Data Coordinator,"Boskalis Philippines, Inc.",Modelling/Analysis,1.7576
2588,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Channel Data Management Analyst *for Pooling,Lexmark Research & Development Corporation,Modelling/Analysis,1.2362
2589,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",SAP Master Data Analyst - Customer and Vendor,The Hershey Company ROHQ,Modelling/Analysis,3.007
2590,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Data Scientist,"Novare Technologies, Inc.",Modelling/Analysis,2.6657
2591,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Asset Location Data Associate,MSCI Hong Kong Limited,Modelling/Analysis,1.0664
2592,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Unified Communications,TATA Consultancy Services (Philippines) Inc.,Modelling/Analysis,1.2202
2593,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analytics & Visualization Supervisor,Curran Daly & Associates,Modelling/Analysis,5.0145
2594,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",REACT JS SOFTWARE DEVELOPER,"Information Professionals, Inc.",Modelling/Analysis,0.9819
2595,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Architect,Getz Clinical Phils. ROHQ,Data Storytelling,4.48
2596,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist | CUBAO,Alorica Philippines,Modelling/Analysis,1.6426
2597,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Marketing Data Analyst,ZUITT,Modelling/Analysis,0.4853
2598,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Manager - Data Warehouse,Company Confidential,Modelling/Analysis,1.2202
2599,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine","Data Management Specialist (SAS, SQL)","IQVIA SOLUTIONS OPERATIONS CENTER PHILIPPINES, INC.",Modelling/Analysis,0.5973
2600,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Business Intelligence Engineer,"Integrated Micro-Electronics, Inc.",Modelling/Analysis,1.5558
2601,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Business Intelligence Engineer,"Integrated Micro-Electronics, Inc.",Data Engineering,2.1085
2602,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",SeaMoney - KYC Onboarding Operations Team Lead,Shopee Philippines Inc.,Data Storytelling,3.172
2603,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Software Developer / Data Analyst / Technical Support,Toolkit Inc.,Modelling/Analysis,3.335
2604,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Warehouse Developer,Company Confidential,Modelling/Analysis,0.3108
2605,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analytics & Visualization Supervisor,Curran Daly & Associates,Modelling/Analysis,1.5995
2606,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine","Data and Design Development Analyst (EASTWOOD, TEMPORARY WORK FROM HOME)",Cobden & Carter International,Modelling/Analysis,2.512
2607,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analyst,Mosed Corporation,Modelling/Analysis,1.6426
2608,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analytics & Visualization Supervisor,Curran Daly & Associates,Modelling/Analysis,1.7576
2609,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analytics Specialist,Hinduja Global Solutions,Modelling/Analysis,1.2362
2610,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",HR Data Management Specialist - Pasig,Converge ICT Solutions Inc.,Modelling/Analysis,3.007
2611,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Managed Service Delivery Associate,MSCI Hong Kong Limited,Modelling/Analysis,2.6657
2612,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Engineer,"Elabram Systems, INC",Modelling/Analysis,1.0664
2613,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Clinical Data Reduction/Anonymization Specialist (OPEN FOR FRESH GRAD),MicroSourcing,Data Engineering,0.4209
2614,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member","Junior Software Developer (to be assigned in ABE Data Solutions, Inc.)","American Bio-Clinical Laboratories, International",Data Storytelling,4.48
2615,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,"Smart Communications, Inc.",Modelling/Analysis,1.6426
2616,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,"Smart Communications, Inc.",Modelling/Analysis,0.4853
2617,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Data Scientist,"Novare Technologies, Inc.",Modelling/Analysis,1.2448
2618,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,EMAPTA,Modelling/Analysis,1.2448
2619,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analytics & Visualization Supervisor,Curran Daly & Associates,Modelling/Analysis,1.7061
2620,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Equity Analytics Production Associate,MSCI Hong Kong Limited,Modelling/Analysis,0.392
2621,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Engineering Specialist,CBRE Pte Ltd,Modelling/Analysis,0.392
2622,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Climate Data Specialist,MSCI Hong Kong Limited,Modelling/Analysis,1.5148
2623,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Sales Analyst Supervisor,Home Credit Philippines,Modelling/Analysis,0.3658
2624,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist | CUBAO,Alorica Philippines,Modelling/Analysis,3.335
2625,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist (Tableau and VBA Experience),KMC Solutions,Modelling/Analysis,0.3108
2626,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data and Analytics Officer - Homebased,"Sysgen RPO, Inc.",Modelling/Analysis,1.5995
